# CDS alignment filter
# PYTHON VERSION: 3.7.12
# Script call:    06_aln_filter.py -i /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/01-Guidance/ -o /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/02-Filter/ --overwrite
# Runtime:        07/11/2023 13:57:13
# ----------------
# IO OPTIONS
# Input CDS directory:    /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/01-Guidance
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Min sequences required after filters:4
# Output directory:       /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/02-Filter-spec4-seq20-site50
# --overwrite set:        Overwriting previous files in output directory.
# Log file:               /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/02-Filter-spec4-seq20-site50/aln-stats-spec4-seq20-site50.log
# ----------------
# 07.11.2023 | 13:57:13 Beginning filter.
align	pre guidance codon length	guidance codons rm	pre num seqs	pre num species	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre informative codon sites	pre informative nt sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post num species	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post informative codon sites	post informative nt sites	post stop codons	post percent sites with gap	post gappy sites
ORTHOMCL2997	895.6666666666667	389.6666666666667	18	17	506	251.66666666666666	18	0	18	0	263	524	0	428	265	242	14	14	264	228.77777777777777	18	0	4	0	250	495	0	186	32
ORTHOMCL15264	134.66666666666666	5.666666666666667	4	4	129	118.75	4	0	0	10	12	37	0	14	14	13	4	4	116	115.25	4	0	0	10	12	37	0	1	1
ORTHOMCL8158	1954.6666666666665	722.6666666666666	9	9	1232	614.3333333333334	9	0	8	7	403	754	0	916	916	623	7	7	609	523.0	9	0	2	7	392	724	0	303	303
ORTHOMCL16301	244.66666666666666	-0.3333333333333333	4	4	245	157.25	4	0	2	14	8	19	0	132	132	44	2	2	201	146.0	4	0	2	14	8	19	0	88	88
ORTHOMCL2694	506.6666666666667	412.6666666666667	18	16	94	20.61111111111111	16	1	18	0	20	44	0	94	75	78	15	14	16	12.555555555555555	13	2	3	0	15	34	0	16	1
ORTHOMCL7416	344.66666666666663	160.66666666666666	11	11	184	96.54545454545455	11	0	6	0	90	217	0	184	184	39	6	6	145	89.63636363636364	11	0	5	0	86	207	0	145	145
ORTHOMCL7248	831.6666666666666	115.66666666666667	11	7	716	536.0909090909091	11	0	4	4	554	1112	0	425	390	85	8	5	631	522.8181818181819	11	0	3	4	549	1101	0	343	308
ORTHOMCL10300	3279.666666666667	1894.6666666666667	7	7	1385	364.14285714285717	7	0	6	0	88	249	0	1380	1380	1091	4	4	294	195.57142857142858	7	0	3	0	86	244	0	290	290
ORTHOMCL4041	542.6666666666666	65.66666666666667	17	14	477	242.88235294117646	17	0	16	1	254	567	0	364	331	213	12	10	264	225.94117647058823	17	0	5	1	248	551	0	151	121
ORTHOMCL17061	477.6666666666667	70.66666666666667	4	4	407	283.25	4	0	2	9	2	9	0	157	157	13	2	2	394	278.75	4	0	2	9	2	9	0	146	146
ORTHOMCL1629	1521.6666666666667	1100.6666666666667	21	16	421	20.761904761904763	10	1	21	0	0	0	0	421	421	420	1	1	1	0.047619047619047616	1	1	20	0	0	0	0	1	1
ORTHOMCL5754	1869.6666666666667	1199.6666666666667	14	14	670	340.14285714285717	14	0	14	0	308	688	0	365	354	352	13	13	318	307.14285714285717	14	0	1	0	302	678	0	15	6
ORTHOMCL12131	942.6666666666666	120.66666666666667	6	4	822	214.16666666666666	6	0	5	0	13	26	0	784	784	756	3	2	66	46.833333333333336	6	0	3	0	13	26	0	28	28
ORTHOMCL16057	619.6666666666666	182.66666666666666	4	4	437	258.5	4	0	4	1	6	27	0	246	246	126	1	1	311	223.25	4	0	3	1	6	27	0	123	123
ORTHOMCL1145	416.6666666666667	83.66666666666667	23	14	333	215.52173913043478	23	0	22	0	250	422	0	331	174	75	15	11	258	207.04347826086956	23	0	8	0	246	416	0	256	103
ORTHOMCL5879	373.66666666666663	133.66666666666666	14	14	240	168.42857142857142	14	0	13	2	163	386	0	85	68	74	13	13	166	155.71428571428572	14	0	1	2	156	367	0	17	2
ORTHOMCL4735	473.6666666666667	38.666666666666664	16	16	435	297.6875	16	0	15	1	283	540	0	145	135	139	15	15	296	280.375	16	0	1	1	274	523	0	14	5
ORTHOMCL16156	346.66666666666663	178.66666666666666	4	4	168	107.5	4	0	3	13	9	25	0	85	85	63	2	2	105	91.25	4	0	2	13	9	25	0	22	22
ORTHOMCL384	1497.6666666666665	660.6666666666666	32	17	837	369.9375	32	0	32	0	442	945	0	837	591	411	19	11	426	339.28125	32	0	13	0	418	897	0	426	185
ORTHOMCL6079	3559.666666666667	1729.6666666666667	14	10	1830	492.85714285714283	12	1	14	0	420	1164	0	1830	1830	1235	5	4	595	342.92857142857144	12	1	9	0	367	997	0	595	595
ORTHOMCL3383	1053.6666666666665	583.6666666666666	16	14	470	203.9375	16	0	16	0	201	458	0	424	271	271	12	11	199	172.9375	16	0	4	0	185	425	0	156	14
ORTHOMCL3299	240.66666666666666	37.666666666666664	18	16	203	152.66666666666666	18	0	8	0	171	350	0	149	61	33	14	13	170	145.61111111111111	16	1	4	0	166	339	0	120	33
ORTHOMCL7509	418.6666666666667	107.66666666666667	11	10	311	226.36363636363637	11	0	10	1	202	454	0	119	77	87	10	9	224	202.0909090909091	11	0	1	1	186	418	0	45	8
ORTHOMCL11798	1077.6666666666667	278.6666666666667	6	4	799	530.0	6	0	5	62	187	272	0	347	347	291	6	4	508	470.8333333333333	6	0	0	61	183	266	0	64	64
ORTHOMCL10301	757.6666666666667	363.6666666666667	7	7	394	188.14285714285714	7	0	6	0	56	258	0	234	234	234	5	5	160	142.0	7	0	2	0	53	248	0	9	9
ORTHOMCL4402	609.6666666666667	294.6666666666667	16	15	315	125.4375	16	0	15	0	126	276	0	261	191	196	12	12	119	105.5625	16	0	4	0	117	255	0	69	3
ORTHOMCL11098	1398.6666666666665	624.6666666666666	6	4	774	576.6666666666666	6	0	3	17	169	506	0	204	204	161	5	3	613	540.8333333333334	6	0	1	16	167	495	0	50	50
ORTHOMCL11100	1459.6666666666667	421.6666666666667	6	6	1038	438.6666666666667	6	0	6	0	54	178	0	901	901	555	3	3	483	322.1666666666667	6	0	3	0	53	173	0	348	348
ORTHOMCL12800	601.6666666666667	283.6666666666667	5	5	318	95.4	5	0	4	0	4	8	0	280	280	274	3	3	44	33.4	5	0	2	0	4	8	0	9	9
ORTHOMCL432	3467.6666666666665	2497.6666666666665	31	18	970	42.96774193548387	24	1	31	0	14	26	0	970	970	957	18	15	13	7.161290322580645	20	2	13	0	10	19	0	13	13
ORTHOMCL7289	586.6666666666666	123.66666666666667	11	10	463	275.3636363636364	11	0	10	3	190	413	0	267	217	205	11	10	258	238.0909090909091	11	0	0	3	181	395	0	71	23
ORTHOMCL5491	1553.6666666666665	577.6666666666666	15	14	976	671.3333333333334	15	0	15	3	690	1460	0	644	312	269	12	11	707	622.2666666666667	15	0	3	3	655	1384	0	380	65
ORTHOMCL1473	711.6666666666666	538.6666666666666	21	16	173	11.19047619047619	15	1	21	0	5	13	0	173	173	169	1	1	4	1.7619047619047619	7	3	20	0	3	9	0	4	4
ORTHOMCL71	1475.6666666666667	505.6666666666667	58	7	970	567.8448275862069	58	0	58	0	604	1539	0	913	379	400	53	7	570	528.6724137931035	58	0	5	0	560	1430	0	515	10
ORTHOMCL6043	904.6666666666667	478.6666666666667	14	12	426	224.14285714285714	14	0	14	0	229	465	0	284	252	190	9	8	236	197.71428571428572	14	0	5	0	216	438	0	99	68
ORTHOMCL5765	273.6666666666667	95.66666666666667	14	14	178	103.21428571428571	14	0	13	1	101	205	0	128	96	70	11	11	108	94.0	14	0	3	1	96	196	0	59	27
ORTHOMCL14045	315.66666666666663	252.66666666666666	5	5	63	35.2	5	0	3	0	0	0	0	63	63	7	2	2	56	32.8	5	0	3	0	0	0	0	56	56
ORTHOMCL3617	717.6666666666666	516.6666666666666	17	14	201	12.941176470588236	7	1	17	0	0	0	0	201	201	200	1	1	1	0.058823529411764705	1	1	16	0	0	0	0	1	1
ORTHOMCL3420	431.6666666666667	121.66666666666667	17	17	310	218.76470588235293	17	0	16	5	209	331	0	118	94	102	17	17	208	204.7058823529412	17	0	0	5	200	319	0	21	1
ORTHOMCL5095	2339.666666666667	1563.6666666666667	15	15	776	262.06666666666666	15	0	15	1	229	435	0	598	574	568	14	14	208	195.13333333333333	15	0	1	1	198	365	0	39	20
ORTHOMCL15486	639.6666666666667	404.6666666666667	4	4	235	162.75	4	0	4	25	19	38	0	102	102	92	4	4	143	130.5	4	0	0	23	18	37	0	20	20
ORTHOMCL564	6562.666666666667	4795.666666666667	27	16	1767	224.11111111111111	19	1	27	0	411	728	0	1767	1767	1766	1	1	1	0.037037037037037035	1	1	26	0	0	0	0	1	1
ORTHOMCL1585	670.6666666666667	411.6666666666667	21	14	259	142.04761904761904	21	0	20	0	185	318	0	259	229	78	12	11	181	132.52380952380952	21	0	9	0	177	306	0	181	152
ORTHOMCL7914	484.6666666666667	294.6666666666667	10	10	190	69.0	10	0	10	0	39	119	0	147	131	133	8	8	57	51.7	10	0	2	0	36	111	0	18	3
ORTHOMCL12	2885.6666666666665	327.6666666666667	130	18	2558	567.1923076923077	126	2	129	0	585	1289	0	2558	1970	2001	114	18	557	516.5461538461539	126	2	16	0	547	1197	0	557	7
ORTHOMCL2587	740.6666666666667	296.6666666666667	19	17	444	266.36842105263156	19	0	19	0	290	616	0	367	195	155	14	13	289	247.8421052631579	19	0	5	0	278	586	0	214	47
ORTHOMCL1396	1031.6666666666665	618.6666666666666	22	17	413	164.9090909090909	22	0	22	2	166	393	0	328	307	257	14	13	156	135.0909090909091	22	0	8	1	147	349	0	80	62
ORTHOMCL8779	1587.6666666666665	666.6666666666666	9	8	921	251.66666666666666	9	0	8	1	134	301	0	766	766	747	8	7	174	157.55555555555554	9	0	1	1	132	291	0	22	22
ORTHOMCL1129	823.6666666666666	152.66666666666666	23	18	671	328.69565217391306	23	0	23	1	329	684	0	503	336	344	20	15	327	303.2173913043478	23	0	3	1	317	654	0	166	2
ORTHOMCL14302	438.6666666666667	115.66666666666667	4	4	323	306.25	4	0	0	13	25	117	0	26	26	13	4	4	310	301.75	4	0	0	13	25	117	0	14	14
ORTHOMCL10282	480.66666666666663	150.66666666666666	7	7	330	109.42857142857143	7	0	7	0	29	54	0	286	286	265	4	4	65	53.57142857142857	7	0	3	0	28	48	0	23	23
ORTHOMCL10236	543.6666666666667	269.6666666666667	7	6	274	86.57142857142857	7	0	6	0	37	81	0	234	234	205	4	3	69	52.0	7	0	3	0	34	73	0	31	31
ORTHOMCL3923	430.6666666666667	61.666666666666664	17	17	369	302.3529411764706	17	0	4	1	325	462	0	232	61	37	14	14	332	294.5882352941176	17	0	3	1	319	447	0	196	30
ORTHOMCL14061	369.66666666666663	182.66666666666666	5	5	187	131.2	5	0	3	1	6	44	0	86	86	14	2	2	173	126.0	5	0	3	1	5	42	0	75	75
ORTHOMCL2877	864.6666666666666	536.6666666666666	18	17	328	105.05555555555556	18	0	18	0	97	244	0	294	228	242	15	15	86	75.16666666666667	18	0	3	0	81	205	0	55	1
ORTHOMCL16881	429.6666666666667	112.66666666666667	4	4	317	171.0	4	0	3	29	2	4	0	186	186	192	4	4	125	117.25	4	0	0	26	2	4	0	2	2
ORTHOMCL2028	759.6666666666667	355.6666666666667	20	18	404	136.45	18	1	19	1	125	263	0	311	277	278	18	16	126	119.9	18	1	2	1	122	257	0	35	2
ORTHOMCL3428	1231.6666666666665	638.6666666666666	17	16	593	405.70588235294116	17	0	16	0	416	983	0	301	182	185	15	14	408	377.11764705882354	17	0	2	0	396	936	0	121	12
ORTHOMCL11915	728.6666666666666	166.66666666666666	6	6	562	392.8333333333333	6	0	3	4	67	193	0	341	341	88	3	3	474	368.3333333333333	6	0	3	4	64	184	0	262	262
ORTHOMCL7418	431.66666666666663	158.66666666666666	11	11	273	108.72727272727273	11	0	11	0	82	155	0	222	176	176	8	8	97	82.81818181818181	11	0	3	0	81	154	0	46	2
ORTHOMCL16267	831.6666666666667	401.6666666666667	4	4	430	178.5	4	0	4	2	3	21	0	384	384	250	2	2	180	110.75	4	0	2	2	2	20	0	138	138
ORTHOMCL15289	263.6666666666667	32.666666666666664	4	4	231	196.25	4	0	0	13	13	56	0	46	46	26	4	4	205	188.75	4	0	0	13	13	56	0	21	21
ORTHOMCL8095	163.66666666666666	52.666666666666664	10	10	111	74.5	10	0	9	0	59	149	0	38	35	37	8	8	74	68.1	10	0	2	0	56	143	0	4	1
ORTHOMCL11486	682.6666666666666	226.66666666666666	6	6	456	153.0	6	0	5	0	15	86	0	383	383	338	4	4	118	91.0	6	0	2	0	15	81	0	48	48
ORTHOMCL12939	556.6666666666667	417.6666666666667	5	4	139	31.6	3	1	4	0	0	0	0	139	139	138	1	1	1	0.2	1	1	4	0	0	0	0	1	1
ORTHOMCL238	4744.666666666666	2547.6666666666665	36	18	2197	179.52777777777777	32	1	36	0	198	418	0	2197	2197	2081	25	15	116	83.02777777777777	30	1	11	0	110	250	0	116	116
ORTHOMCL7606	1181.6666666666665	519.6666666666666	11	10	662	271.09090909090907	11	0	11	0	186	356	0	490	489	466	10	9	196	179.54545454545453	11	0	1	0	175	336	0	31	31
ORTHOMCL7775	611.6666666666666	144.66666666666666	10	6	467	369.7	10	0	2	4	302	544	0	133	95	84	9	5	383	353.5	10	0	1	4	297	530	0	56	19
ORTHOMCL13699	260.6666666666667	25.666666666666668	5	4	235	149.2	5	0	2	9	9	17	0	171	171	42	3	3	193	138.8	5	0	2	9	9	17	0	132	132
ORTHOMCL622	443.66666666666663	206.66666666666666	27	14	237	127.03703703703704	25	1	27	0	142	286	0	235	144	97	19	12	140	118.29629629629629	25	1	8	0	136	274	0	138	52
ORTHOMCL14330	212.66666666666669	64.66666666666667	5	4	148	90.4	5	0	5	3	20	54	0	72	72	75	5	4	73	72.2	5	0	0	3	20	52	0	1	1
ORTHOMCL9944	688.6666666666666	243.66666666666666	7	7	445	316.85714285714283	7	0	4	0	158	414	0	273	273	28	3	3	417	305.0	7	0	4	0	156	409	0	245	245
ORTHOMCL1933	2917.666666666667	1613.6666666666667	19	15	1304	706.0	17	1	9	0	993	1950	0	1304	1304	240	11	11	1064	667.3684210526316	17	1	8	0	951	1834	0	1064	1064
ORTHOMCL16210	416.66666666666663	178.66666666666666	4	4	238	199.5	4	0	1	3	12	45	0	9	9	3	3	3	235	198.5	4	0	1	3	12	45	0	6	6
ORTHOMCL13390	595.6666666666666	66.66666666666667	5	4	529	393.0	5	0	2	12	69	249	0	204	204	107	3	2	422	359.4	5	0	2	12	69	248	0	100	100
ORTHOMCL16285	1158.6666666666667	484.6666666666667	4	4	674	516.0	4	0	1	17	18	82	0	125	125	75	3	3	599	491.0	4	0	1	17	17	81	0	58	58
ORTHOMCL3290	787.6666666666666	135.66666666666666	18	18	652	545.8333333333334	18	0	3	2	576	1200	0	337	118	52	15	15	600	535.7777777777778	18	0	3	2	573	1193	0	286	68
ORTHOMCL13304	584.6666666666666	127.66666666666667	5	5	457	323.6	5	0	1	0	21	160	0	97	97	90	4	4	367	299.0	5	0	1	0	21	157	0	14	14
ORTHOMCL3001	1334.6666666666667	171.66666666666666	18	18	1163	278.72222222222223	18	0	17	0	255	499	0	1146	927	899	14	14	264	222.33333333333334	18	0	4	0	247	483	0	247	35
ORTHOMCL10410	404.66666666666663	164.66666666666666	7	6	240	111.28571428571429	7	0	6	3	26	107	0	154	154	157	7	6	83	81.0	7	0	0	3	23	99	0	4	4
ORTHOMCL6313	1164.6666666666665	836.6666666666666	13	12	328	49.07692307692308	11	1	13	0	22	38	0	320	307	305	10	9	23	18.615384615384617	11	1	3	0	18	29	0	17	7
ORTHOMCL7487	716.6666666666667	383.6666666666667	11	11	333	166.36363636363637	11	0	10	2	148	288	0	272	201	162	8	8	171	144.72727272727272	11	0	3	2	139	269	0	113	43
ORTHOMCL141	7092.666666666667	4278.666666666667	42	12	2814	214.54761904761904	32	1	42	0	303	700	0	2814	2814	2646	22	8	168	97.07142857142857	26	2	20	0	163	384	0	168	168
ORTHOMCL187	1824.6666666666667	461.6666666666667	39	17	1363	651.3846153846154	39	0	39	0	713	1658	0	1343	743	697	33	16	666	589.6666666666666	39	0	6	0	658	1523	0	648	69
ORTHOMCL9296	760.6666666666666	158.66666666666666	8	7	602	430.125	8	0	8	19	297	697	0	276	276	137	5	4	465	403.5	8	0	3	19	287	679	0	147	147
ORTHOMCL11963	306.66666666666663	139.66666666666666	6	4	167	95.83333333333333	4	1	6	3	30	61	0	93	93	84	6	4	83	77.5	4	1	0	3	30	60	0	10	10
ORTHOMCL7529	650.6666666666667	319.6666666666667	11	10	331	109.0	11	0	11	0	75	157	0	256	246	246	11	10	85	79.81818181818181	11	0	0	0	69	145	0	11	4
ORTHOMCL8775	816.6666666666666	145.66666666666666	9	9	671	319.8888888888889	9	0	8	3	250	338	0	479	479	364	7	7	307	272.3333333333333	9	0	2	3	245	332	0	120	120
ORTHOMCL8472	240.66666666666666	39.666666666666664	9	9	201	157.11111111111111	9	0	4	2	133	212	0	129	129	11	6	6	190	154.11111111111111	9	0	3	2	132	211	0	118	118
ORTHOMCL7909	247.66666666666669	67.66666666666667	10	10	180	97.7	10	0	10	0	82	185	0	99	89	90	9	9	90	85.0	10	0	1	0	81	181	0	10	1
ORTHOMCL14002	526.6666666666666	133.66666666666666	5	5	393	142.8	5	0	5	9	17	25	0	347	347	310	3	3	83	67.4	5	0	2	9	16	24	0	38	38
ORTHOMCL3836	533.6666666666666	119.66666666666667	17	13	414	314.70588235294116	17	0	15	3	316	735	0	161	105	96	16	13	318	300.52941176470586	17	0	1	3	306	714	0	70	16
ORTHOMCL1524	1047.6666666666667	320.6666666666667	21	12	727	298.3809523809524	21	0	21	3	330	654	0	682	475	402	13	7	325	261.95238095238096	21	0	8	3	308	613	0	282	90
ORTHOMCL15902	333.6666666666667	12.666666666666666	4	4	321	195.0	4	0	2	12	6	12	0	224	224	18	2	2	303	190.5	4	0	2	12	6	12	0	206	206
ORTHOMCL3099	194.66666666666669	68.66666666666667	18	16	126	91.11111111111111	18	0	17	2	83	140	0	47	36	38	18	16	88	85.27777777777777	18	0	0	2	79	134	0	10	2
ORTHOMCL2031	1193.6666666666667	412.6666666666667	20	17	781	100.7	20	0	19	0	85	166	0	781	740	703	15	15	78	59.6	18	1	5	0	77	150	0	78	42
ORTHOMCL13358	194.66666666666666	54.666666666666664	5	5	140	111.6	5	0	2	1	10	62	0	21	21	11	4	4	129	107.8	5	0	1	1	10	62	0	10	10
ORTHOMCL4737	1657.6666666666667	1087.6666666666667	16	12	570	218.125	16	0	16	0	221	453	0	566	455	319	9	8	251	183.875	16	0	7	0	208	425	0	247	139
ORTHOMCL1483	663.6666666666666	186.66666666666666	20	15	477	238.65	20	0	19	0	249	499	0	412	230	236	18	14	241	216.95	20	0	2	0	237	479	0	178	4
ORTHOMCL9961	716.6666666666666	141.66666666666666	7	6	575	154.0	7	0	6	0	66	135	0	483	483	484	6	5	91	83.28571428571429	7	0	1	0	64	132	0	1	1
ORTHOMCL6785	348.66666666666663	181.66666666666666	12	10	167	86.41666666666667	12	0	11	4	72	117	0	88	88	88	11	9	79	75.83333333333333	12	0	1	4	70	114	0	2	2
ORTHOMCL405	946.6666666666667	276.6666666666667	31	15	670	418.35483870967744	31	0	31	9	411	665	0	420	245	249	27	13	421	402.03225806451616	31	0	4	8	407	655	0	173	1
ORTHOMCL14038	839.6666666666667	476.6666666666667	5	5	363	263.8	5	0	2	11	27	76	0	199	199	51	3	3	312	245.2	5	0	2	11	27	76	0	154	154
ORTHOMCL5031	470.6666666666667	259.6666666666667	15	15	211	159.06666666666666	15	0	5	0	171	348	0	125	61	30	12	12	181	156.33333333333334	15	0	3	0	170	346	0	95	31
ORTHOMCL2632	1063.6666666666665	557.6666666666666	19	17	506	267.42105263157896	19	0	19	0	302	568	0	506	305	206	13	13	300	246.42105263157896	19	0	6	0	290	549	0	300	104
ORTHOMCL4162	1768.6666666666665	567.6666666666666	16	14	1201	310.875	16	0	16	1	257	437	0	984	952	944	15	13	257	239.625	16	0	1	1	243	411	0	47	20
ORTHOMCL2716	382.66666666666663	172.66666666666666	18	17	210	110.83333333333333	18	0	18	0	115	259	0	152	98	95	14	14	115	100.44444444444444	18	0	4	0	110	244	0	61	8
ORTHOMCL1480	725.6666666666667	385.6666666666667	21	16	340	144.9047619047619	21	0	21	0	188	425	0	340	286	152	12	12	188	133.76190476190476	21	0	9	0	182	413	0	188	136
ORTHOMCL13725	338.66666666666663	254.66666666666666	5	5	84	30.0	5	0	5	0	0	0	0	84	84	83	2	2	1	0.4	2	1	3	0	0	0	0	1	1
ORTHOMCL11153	409.6666666666667	117.66666666666667	6	6	292	202.33333333333334	6	0	3	4	63	217	0	126	126	86	4	4	206	180.5	6	0	2	4	63	209	0	45	45
ORTHOMCL5985	1016.6666666666667	287.6666666666667	14	13	729	450.64285714285717	14	0	14	1	432	974	0	365	330	273	13	13	456	416.0	14	0	1	1	416	930	0	100	68
ORTHOMCL10773	346.66666666666663	233.66666666666666	7	4	113	51.857142857142854	7	0	7	0	23	43	0	86	86	73	5	3	40	35.0	7	0	2	0	20	40	0	15	15
ORTHOMCL4323	2236.6666666666665	928.6666666666666	16	16	1308	257.75	16	0	16	0	199	486	0	1252	1110	1118	14	14	190	164.125	16	0	2	0	174	432	0	139	18
ORTHOMCL7965	218.66666666666666	45.666666666666664	10	9	173	117.3	10	0	9	0	94	227	0	64	64	66	10	9	107	105.1	10	0	0	0	90	221	0	2	2
ORTHOMCL3177	748.6666666666667	371.6666666666667	18	17	377	56.55555555555556	18	0	18	0	38	63	0	341	339	344	18	17	33	31.833333333333332	18	0	0	0	32	52	0	1	1
ORTHOMCL3441	1117.6666666666667	401.6666666666667	17	11	716	179.41176470588235	17	0	17	0	169	306	0	651	642	539	12	8	177	143.52941176470588	17	0	5	0	165	298	0	114	106
ORTHOMCL13103	481.6666666666667	334.6666666666667	5	5	147	29.6	5	0	4	0	0	0	0	147	147	146	1	1	1	0.2	1	1	4	0	0	0	0	1	1
ORTHOMCL10382	100.66666666666666	49.666666666666664	7	7	51	42.285714285714285	7	0	0	2	18	64	0	10	10	10	7	7	41	38.857142857142854	7	0	0	2	17	59	0	2	2
ORTHOMCL7282	410.6666666666667	23.666666666666668	11	10	387	352.1818181818182	11	0	1	17	321	518	0	51	45	6	10	9	381	350.8181818181818	11	0	1	17	321	518	0	46	40
ORTHOMCL597	1731.6666666666665	613.6666666666666	28	17	1118	480.07142857142856	28	0	27	0	590	1084	0	1118	796	535	16	12	583	442.7142857142857	28	0	12	0	569	1033	0	583	274
ORTHOMCL16255	685.6666666666666	200.66666666666666	4	4	485	203.0	4	0	3	0	3	5	0	374	374	309	2	2	176	118.0	4	0	2	0	3	5	0	78	78
ORTHOMCL3877	844.6666666666667	447.6666666666667	17	17	397	76.3529411764706	17	0	17	0	50	87	0	363	346	347	15	15	50	46.23529411764706	17	0	2	0	46	78	0	19	3
ORTHOMCL17577	464.6666666666667	94.66666666666667	4	4	370	171.25	4	0	3	6	4	18	0	266	266	214	2	2	156	115.25	4	0	2	5	3	16	0	54	54
ORTHOMCL740	3458.666666666667	1664.6666666666667	26	13	1794	711.7692307692307	26	0	26	0	876	2039	0	1794	1540	932	17	8	862	639.2307692307693	26	0	9	0	827	1918	0	862	625
ORTHOMCL11005	616.6666666666666	235.66666666666666	6	6	381	162.16666666666666	6	0	6	6	40	78	0	282	282	267	5	5	114	102.5	6	0	1	6	38	76	0	16	16
ORTHOMCL2739	1103.6666666666665	653.6666666666666	18	15	450	223.61111111111111	18	0	18	0	259	550	0	450	340	193	12	10	257	195.83333333333334	18	0	6	0	238	513	0	257	152
ORTHOMCL6084	393.6666666666667	68.66666666666667	14	12	325	240.92857142857142	14	0	4	0	259	492	0	201	196	54	10	10	271	228.71428571428572	14	0	4	0	249	474	0	151	146
ORTHOMCL7331	629.6666666666667	354.6666666666667	11	11	275	154.0	11	0	11	0	116	300	0	170	139	135	9	9	140	128.0909090909091	11	0	2	0	107	269	0	43	15
ORTHOMCL10028	1103.6666666666667	186.66666666666666	7	7	917	867.8571428571429	7	0	0	57	520	1095	0	64	64	62	7	7	855	844.0	7	0	0	57	512	1086	0	12	12
ORTHOMCL8736	410.6666666666667	273.6666666666667	9	9	137	96.66666666666667	9	0	4	0	56	199	0	44	44	33	7	7	104	88.88888888888889	9	0	2	0	52	189	0	14	14
ORTHOMCL6407	1954.6666666666667	1479.6666666666667	13	13	475	46.53846153846154	11	1	13	0	10	29	0	475	475	462	7	7	13	7.6923076923076925	11	1	6	0	7	21	0	13	13
ORTHOMCL10325	616.6666666666667	289.6666666666667	7	7	327	154.0	7	0	7	1	64	190	0	192	192	193	6	6	134	121.42857142857143	7	0	1	1	62	186	0	2	2
ORTHOMCL16050	343.6666666666667	116.66666666666667	4	4	227	196.0	4	0	0	29	14	31	0	41	41	39	4	4	188	183.75	4	0	0	29	13	30	0	5	5
ORTHOMCL5262	317.66666666666663	168.66666666666666	15	15	149	109.93333333333334	15	0	6	0	117	250	0	149	30	24	11	11	125	103.6	15	0	4	0	114	238	0	125	9
ORTHOMCL4923	1513.6666666666667	418.6666666666667	15	11	1095	463.8	15	0	15	0	523	924	0	1068	859	566	8	7	529	365.93333333333334	15	0	7	0	437	772	0	503	313
ORTHOMCL8108	443.66666666666663	195.66666666666666	9	9	248	83.55555555555556	9	0	9	1	55	71	0	185	185	190	9	9	58	57.111111111111114	9	0	0	1	49	63	0	1	1
ORTHOMCL2184	446.66666666666663	141.66666666666666	19	14	305	209.1578947368421	19	0	18	0	206	453	0	99	99	99	19	14	206	201.1578947368421	19	0	0	0	203	448	0	3	3
ORTHOMCL3830	742.6666666666666	244.66666666666666	17	16	498	189.35294117647058	15	1	17	0	217	421	0	498	377	278	10	10	220	167.64705882352942	15	1	7	0	210	407	0	220	102
ORTHOMCL5464	244.66666666666666	52.666666666666664	15	15	192	156.93333333333334	15	0	2	1	153	353	0	35	35	35	14	14	157	152.2	15	0	1	1	151	348	0	2	2
ORTHOMCL17650	166.66666666666666	25.666666666666668	4	4	141	126.5	4	0	1	23	1	8	0	1	1	0	3	3	141	126.5	4	0	1	23	1	8	0	1	1
ORTHOMCL4032	316.66666666666663	141.66666666666666	17	16	175	103.11764705882354	17	0	17	0	100	206	0	101	69	72	13	13	103	93.6470588235294	17	0	4	0	94	193	0	30	2
ORTHOMCL13051	190.66666666666666	60.666666666666664	5	5	130	115.8	5	0	0	2	16	107	0	19	19	20	5	5	110	108.0	5	0	0	2	16	105	0	1	1
ORTHOMCL1977	540.6666666666666	160.66666666666666	20	18	380	142.25	20	0	20	0	146	301	0	362	231	234	15	14	146	124.4	20	0	5	0	139	289	0	129	3
ORTHOMCL10600	606.6666666666666	225.66666666666666	7	7	381	215.28571428571428	7	0	7	2	60	257	0	233	233	170	5	5	211	172.42857142857142	7	0	2	1	57	240	0	74	74
ORTHOMCL2175	704.6666666666666	220.66666666666666	19	16	484	88.42105263157895	19	0	18	0	71	125	0	447	414	415	16	14	69	61.36842105263158	19	0	3	0	65	113	0	36	4
ORTHOMCL4591	1235.6666666666665	921.6666666666666	16	15	314	92.9375	13	1	16	0	101	192	0	314	314	207	12	12	107	78.0	13	1	4	0	99	186	0	107	107
ORTHOMCL10402	2091.6666666666665	864.6666666666666	7	7	1227	448.57142857142856	7	0	7	1	79	163	0	1093	1093	995	4	4	232	184.42857142857142	7	0	3	1	78	161	0	101	101
